what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286085975739
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286086054990
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086060278
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286086113279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086220571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086258742
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086333084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086360664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086376634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086377872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086379237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086382428
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086383820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086386753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086392579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086396076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086431828
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286086528912
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1286086548872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086562564
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286086731060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086731137
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086732135
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286086733016
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286086743830
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086745625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286086750897
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286086764795
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086766134
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086767168
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286086768110
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286086768976
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286086772134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087040974
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286087042565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087046871
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087076810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1286087094256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087096639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087528696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087530625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087838527
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087841755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087866940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087869667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087880941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087891981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087991705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286087993339
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088437398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088438288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088442177
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286088451272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088456739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088461756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286088463251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088470944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088476196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286088477658
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088482851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088487924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286088490029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088650531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286088787940
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286089463030
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286089481510
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286089682264
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286089709720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089711949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089713925
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089777121
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089785327
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286089821664
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286089824341
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286089829172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089831855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089834599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089835109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089841931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286089890051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286089890917
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286089891495
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286089893030
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286089929535
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286089959169
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286089963606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089967937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089970357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286089972057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089978605
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089981390
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286089984537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089988592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286089991368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286089992064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090014219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090029064
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090059259
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090061891
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090065330
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090079071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090083753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090084656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090088507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090090284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090092159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090099331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090106311
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090107694
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090111891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090114186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090115085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090122596
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090124722
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090128071
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090130713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090133535
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090135099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090139716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090141731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090142661
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090156675
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090159004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090191686
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286090192418
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090198117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090199780
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090203704
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090208442
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090318860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090321907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090325028
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090335151
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090341010
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090375281
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1286090379386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090382763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1286090385806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090394031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090396523
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090401602
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090450481
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090454420
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090461587
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090508097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1286090513916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090515428
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090524573
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090565202
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090567043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090592518
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090595839
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090635160
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090645200
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090649521
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090678218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1286090690383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1286090692093
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286090771146
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090772162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090778362
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090780603
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.generate.javadoc",1286090780668
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286090784978
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090791794
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090792610
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286090796502
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1286090797234
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1286090917683
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1286090923631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090924050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090924056
opened,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090924125
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1286090924125
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1286090926378
started,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1286090926410
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1286090926413
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.core",1286090926454
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286090926476
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090926485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090926514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090936882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090985652
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286090985990
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1286090986747
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1286090986771
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1286090986791
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1286090986800
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1286090986800
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1286090986800
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1286090986800
